,summary,config,name
491,"{'_step': 12, 'epoch': 9, '_runtime': 61.31509113311768, 'val_loss': 0.700261652469635, '_timestamp': 1686268741.803445, 'train_loss': 0.6729968190193176, 'val_acc_rec_balanced': 0.5, '_wandb': {'runtime': 60}, 'val_acc': 0.5369649805447471, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 189}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",noble-feather-416
492,"{'_wandb': {'runtime': 62}, 'val_acc': 0.5160948001414928, 'val_loss': 1.270811915397644, 'val_acc_rec_balanced': 0.4836195347704299, 'val_acc_rec': 0.5175097276264592, 'val_acc_balanced': 0.49140011735919664, 'trainer/global_step': 189, '_step': 12, 'epoch': 9, '_runtime': 63.20293951034546, '_timestamp': 1686268589.7835064, 'train_loss': 0.36643996834754944}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': False}",radiant-paper-415
493,"{'_runtime': 66.10438704490662, '_timestamp': 1686268438.016556, 'train_loss': 0.6005511283874512, 'trainer/global_step': 189, 'val_acc_rec_balanced': 0.5076421873097064, 'epoch': 9, '_wandb': {'runtime': 65}, 'val_loss': 0.790665328502655, 'val_acc_rec': 0.5252918287937743, 'val_acc_balanced': 0.5035027845130147, '_step': 12, 'val_acc': 0.5196321188539087}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",happy-pyramid-414
494,"{'_wandb': {'runtime': 66}, 'val_acc': 0.5369649805447471, '_runtime': 71.7987871170044, 'val_loss': 0.6904728412628174, '_timestamp': 1686268278.474174, 'trainer/global_step': 159, '_step': 12, 'epoch': 9, 'train_loss': 0.6917235255241394, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",amber-totem-413
495,"{'val_acc_rec': 0.5175097276264592, 'val_acc_balanced': 0.49545233113008047, 'trainer/global_step': 159, 'val_acc_rec_balanced': 0.5137011326269638, '_runtime': 67.28464031219482, 'epoch': 9, '_wandb': {'runtime': 66}, 'val_acc': 0.497347010965688, 'val_loss': 1.3181108236312866, '_timestamp': 1686268113.5719583, 'train_loss': 0.26968637108802795, '_step': 12}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': False}",rich-tree-412
496,"{'_wandb': {'runtime': 66}, '_runtime': 67.16268038749695, 'val_acc_balanced': 0.500703048017626, 'val_acc_rec_balanced': 0.5055717939349653, 'val_acc_rec': 0.5019455252918288, 'trainer/global_step': 159, '_step': 12, 'epoch': 9, 'val_acc': 0.4931022285107888, 'val_loss': 0.800719141960144, '_timestamp': 1686267956.1097145, 'train_loss': 0.6229553818702698}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 10, 'freeze_encoder': True}",good-planet-411
497,"{'val_acc_balanced': 0.5, '_step': 16, 'val_acc': 0.5369649805447471, '_runtime': 68.16815710067749, 'val_loss': 0.6924805641174316, '_timestamp': 1686267799.693758, 'train_loss': 0.6936478018760681, 'val_acc_rec': 0.5369649805447471, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_wandb': {'runtime': 67}}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",eager-flower-410
498,"{'val_acc': 0.5021223912274496, '_runtime': 77.38594675064087, 'val_loss': 1.0041587352752686, '_timestamp': 1686267640.8303816, 'train_loss': 0.3681447207927704, 'trainer/global_step': 369, '_step': 16, 'epoch': 9, '_wandb': {'runtime': 77}, 'val_acc_rec': 0.490272373540856, 'val_acc_balanced': 0.5021340552031088, 'val_acc_rec_balanced': 0.48891730605285594}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': False}",earthy-firebrand-409
499,"{'val_loss': 0.7869381308555603, 'train_loss': 0.5823816061019897, 'val_acc_rec': 0.4396887159533074, 'val_acc_balanced': 0.4713950797710389, '_step': 16, '_wandb': {'runtime': 65}, 'val_acc': 0.45843650512911216, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.45338570210692974, 'epoch': 9, '_runtime': 66.14147901535034, '_timestamp': 1686267474.035897}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",happy-firefly-408
500,"{'_step': 16, 'epoch': 9, 'val_loss': 0.6926370859146118, '_timestamp': 1686267317.3421907, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, '_wandb': {'runtime': 67}, 'val_acc': 0.5369649805447471, '_runtime': 67.66159582138062, 'train_loss': 0.6929469704627991, 'trainer/global_step': 369, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",leafy-moon-407
501,"{'_runtime': 74.20926022529602, 'val_loss': 0.6926368474960327, 'train_loss': 0.69294673204422, 'val_acc_rec_balanced': 0.5, '_step': 16, 'epoch': 9, '_timestamp': 1686267161.8669932, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 369, '_wandb': {'runtime': 73}, 'val_acc': 0.5369649805447471}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': False}",polished-sea-406
502,"{'train_loss': 0.6780027747154236, 'trainer/global_step': 369, 'epoch': 9, 'val_acc': 0.5212239122744959, '_runtime': 73.69073987007141, 'val_loss': 0.7449001669883728, 'val_acc_balanced': 0.5215246177522392, 'val_acc_rec_balanced': 0.5038363171355499, '_step': 16, '_wandb': {'runtime': 73}, '_timestamp': 1686266998.278714, 'val_acc_rec': 0.5019455252918288}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",fluent-rain-405
503,"{'_runtime': 64.87477779388428, 'val_loss': 0.6932283639907837, '_timestamp': 1686266831.7321217, 'val_acc_rec': 0.46303501945525294, 'epoch': 9, 'val_acc': 0.4637424831977361, 'train_loss': 0.6935033798217773, 'val_acc_balanced': 0.4999487937467477, 'trainer/global_step': 359, 'val_acc_rec_balanced': 0.5, '_step': 16, '_wandb': {'runtime': 64}}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",apricot-feather-404
504,"{'val_acc_rec': 0.5408560311284046, 'val_acc_balanced': 0.5209779563999513, 'trainer/global_step': 359, 'epoch': 9, 'val_acc': 0.527414220021224, '_runtime': 74.88117980957031, '_timestamp': 1686266675.365903, 'val_acc_rec_balanced': 0.533704786262331, '_step': 16, '_wandb': {'runtime': 74}, 'val_loss': 1.243701457977295, 'train_loss': 0.30875834822654724}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': False}",sandy-resonance-403
505,"{'_timestamp': 1686266510.1107433, 'train_loss': 0.6260198950767517, 'trainer/global_step': 359, 'val_loss': 0.7415304780006409, 'epoch': 9, '_wandb': {'runtime': 55}, 'val_acc': 0.5164485320127343, '_runtime': 55.87068819999695, 'val_acc_rec': 0.5330739299610895, 'val_acc_balanced': 0.5157632222849614, 'val_acc_rec_balanced': 0.5334003166483985, '_step': 16}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",sage-forest-402
506,"{'val_acc': 0.5369649805447471, '_runtime': 67.56624627113342, 'val_loss': 0.6907410025596619, 'train_loss': 0.6918807625770569, 'val_acc_balanced': 0.5, 'trainer/global_step': 389, '_step': 16, 'epoch': 9, '_wandb': {'runtime': 67}, '_timestamp': 1686266361.3765252, 'val_acc_rec': 0.5369649805447471, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",snowy-elevator-401
507,"{'_timestamp': 1686266203.5847125, 'val_acc_balanced': 0.5156608097784569, 'trainer/global_step': 389, 'val_acc_rec_balanced': 0.5343137254901961, '_step': 16, 'epoch': 9, '_runtime': 75.69818925857544, 'val_loss': 0.9195619821548462, '_wandb': {'runtime': 75}, 'val_acc': 0.5245843650512911, 'train_loss': 0.4867468476295471, 'val_acc_rec': 0.556420233463035}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': False}",pleasant-planet-400
508,"{'epoch': 9, '_wandb': {'runtime': 60}, 'val_acc': 0.4840820657941281, 'val_loss': 0.7725383043289185, 'val_acc_rec': 0.48249027237354086, 'trainer/global_step': 389, '_step': 16, '_timestamp': 1686266037.9137545, 'train_loss': 0.5517354011535645, 'val_acc_balanced': 0.4773682200152789, 'val_acc_rec_balanced': 0.4758860065765437, '_runtime': 61.217424392700195}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",warm-silence-399
509,"{'val_acc': 0.5369649805447471, 'val_loss': 0.6908031702041626, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, '_step': 15, 'epoch': 9, '_wandb': {'runtime': 66}, '_runtime': 66.92013311386108, '_timestamp': 1686265885.204015, 'train_loss': 0.6919722557067871, 'trainer/global_step': 329, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",eternal-leaf-398
510,"{'val_acc': 0.5217545100813583, 'val_loss': 1.022524356842041, '_timestamp': 1686265729.363355, 'train_loss': 0.2938414216041565, 'val_acc_rec': 0.5408560311284046, 'val_acc_balanced': 0.5163652417488734, 'epoch': 9, '_wandb': {'runtime': 73}, 'val_acc_rec_balanced': 0.5325478017293874, 'trainer/global_step': 329, '_step': 15, '_runtime': 74.13850688934326}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': False}",curious-sea-397
511,"{'val_acc_rec_balanced': 0.541529655340397, 'epoch': 9, '_wandb': {'runtime': 59}, '_runtime': 59.87672019004822, '_timestamp': 1686265565.2507732, 'train_loss': 0.6259040832519531, 'val_acc_balanced': 0.5249236058059588, 'trainer/global_step': 329, '_step': 15, 'val_acc': 0.5314821365405022, 'val_loss': 0.7518794536590576, 'val_acc_rec': 0.5486381322957199}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 5, 'freeze_encoder': True}",ethereal-frost-396
512,"{'val_acc_rec_balanced': 0.5, '_step': 27, '_runtime': 80.10003972053528, 'val_loss': 0.6972426772117615, 'train_loss': 0.6924960613250732, 'val_acc_rec': 0.46303501945525294, 'trainer/global_step': 929, 'epoch': 9, '_wandb': {'runtime': 79}, 'val_acc': 0.46303501945525294, '_timestamp': 1686265413.3425667, 'val_acc_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",flowing-thunder-395
513,"{'val_loss': 0.7587658166885376, '_timestamp': 1686265239.359754, 'val_acc_rec': 0.5058365758754864, 'val_acc_balanced': 0.4981731823164048, 'val_acc_rec_balanced': 0.49415418341249545, '_step': 27, '_runtime': 97.7453510761261, 'val_acc': 0.5070746374248319, 'train_loss': 0.5440535545349121, 'trainer/global_step': 929, 'epoch': 9, '_wandb': {'runtime': 97}}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': False}",sweet-wave-394
514,"{'val_acc_rec': 0.47470817120622566, 'val_acc_rec_balanced': 0.5016136889538424, '_step': 27, '_wandb': {'runtime': 82}, 'val_acc': 0.4646268128758401, '_runtime': 82.4700140953064, 'val_loss': 0.7289329767227173, 'train_loss': 0.6871124505996704, 'epoch': 9, '_timestamp': 1686265047.68769, 'val_acc_balanced': 0.49170043511475736, 'trainer/global_step': 929}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",effortless-donkey-393
515,"{'val_acc': 0.5369649805447471, 'val_loss': 0.6928623914718628, '_timestamp': 1686264867.247784, 'val_acc_balanced': 0.5, 'val_acc_rec': 0.5369649805447471, 'trainer/global_step': 939, 'val_acc_rec_balanced': 0.5, '_step': 27, 'epoch': 9, '_wandb': {'runtime': 81}, '_runtime': 81.75799798965454, 'train_loss': 0.6920425295829773}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",prime-serenity-392
516,"{'_wandb': {'runtime': 99}, 'val_acc': 0.5369649805447471, '_runtime': 99.30013346672058, 'val_loss': 0.6928624510765076, 'train_loss': 0.6920427083969116, 'trainer/global_step': 939, 'val_acc_rec_balanced': 0.5, '_step': 27, 'epoch': 9, '_timestamp': 1686264688.4772725, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': False}",rich-violet-391
517,"{'train_loss': 0.7126936316490173, 'val_acc_rec': 0.4980544747081712, 'trainer/global_step': 939, 'epoch': 9, '_wandb': {'runtime': 78}, '_runtime': 78.65095257759094, '_timestamp': 1686264493.1451545, 'val_acc_balanced': 0.4961636828644501, 'val_acc_rec_balanced': 0.49327122153209113, '_step': 27, 'val_acc': 0.5014149274849664, 'val_loss': 0.7113850116729736}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",northern-grass-390
518,"{'_runtime': 80.6419608592987, 'val_loss': 0.6909440755844116, '_timestamp': 1686264317.042615, 'train_loss': 0.6927096843719482, 'val_acc_rec': 0.5369649805447471, 'trainer/global_step': 909, '_step': 27, 'epoch': 9, '_wandb': {'runtime': 80}, 'val_acc': 0.5369649805447471, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",splendid-thunder-389
519,"{'val_acc': 0.542270958613371, '_runtime': 97.76740431785583, 'val_loss': 0.9905314445495604, 'train_loss': 0.4147360324859619, 'trainer/global_step': 909, '_step': 27, 'epoch': 9, '_wandb': {'runtime': 97}, 'val_acc_rec_balanced': 0.553434417245159, '_timestamp': 1686264139.8700483, 'val_acc_rec': 0.5719844357976653, 'val_acc_balanced': 0.5281592874303872}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': False}",laced-river-388
520,"{'val_loss': 0.7506362199783325, '_timestamp': 1686263948.6583235, 'train_loss': 0.673119843006134, 'val_acc_rec': 0.4941634241245136, 'trainer/global_step': 909, 'val_acc_rec_balanced': 0.4902265253927658, 'epoch': 9, '_wandb': {'runtime': 83}, 'val_acc': 0.5065440396179696, '_runtime': 83.9906415939331, 'val_acc_balanced': 0.5007819333266904, '_step': 27}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",deep-glitter-387
521,"{'_timestamp': 1686263767.5995677, 'train_loss': 0.6965538263320923, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'val_loss': 0.6905564069747925, 'trainer/global_step': 929, 'val_acc_rec_balanced': 0.5, '_step': 27, 'epoch': 9, '_wandb': {'runtime': 80}, 'val_acc': 0.5369649805447471, '_runtime': 80.39912056922913}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",lunar-pine-386
522,"{'epoch': 9, 'val_acc': 0.516802263883976, 'val_loss': 0.8462964296340942, 'train_loss': 0.6090246438980103, 'val_acc_balanced': 0.4991059664972709, 'trainer/global_step': 929, 'val_acc_rec_balanced': 0.5003958104981123, '_step': 27, '_wandb': {'runtime': 95}, '_runtime': 95.43570399284364, '_timestamp': 1686263593.113757, 'val_acc_rec': 0.5175097276264592}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': False}",cosmic-resonance-385
523,"{'val_acc': 0.5169791298195967, '_runtime': 81.37705564498901, 'val_loss': 0.7177146673202515, '_timestamp': 1686263402.1351676, 'val_acc_rec': 0.4980544747081712, 'val_acc_balanced': 0.506791056343486, '_wandb': {'runtime': 81}, 'epoch': 9, 'train_loss': 0.6429541707038879, 'trainer/global_step': 929, 'val_acc_rec_balanced': 0.4857508220679576, '_step': 27}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",fresh-bee-384
524,"{'_step': 26, '_timestamp': 1686263223.0705934, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 889, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_wandb': {'runtime': 79}, 'val_acc': 0.5369649805447471, '_runtime': 80.24615335464478, 'val_loss': 0.6914551854133606, 'train_loss': 0.6917787194252014}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",clean-microwave-383
525,"{'_step': 26, 'epoch': 9, '_wandb': {'runtime': 96}, '_runtime': 96.37326073646544, 'train_loss': 0.5035983920097351, 'val_acc_balanced': 0.4937043987555496, 'trainer/global_step': 889, 'val_acc': 0.5010611956137248, 'val_loss': 0.9845016002655028, '_timestamp': 1686263047.3517098, 'val_acc_rec': 0.5175097276264592, 'val_acc_rec_balanced': 0.5096516867616612}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': False}",fast-mountain-382
526,"{'trainer/global_step': 889, 'val_acc_rec_balanced': 0.5536779929363049, 'val_loss': 0.7037403583526611, '_timestamp': 1686262856.6810355, 'train_loss': 0.6818315982818604, 'val_acc_rec': 0.5486381322957199, '_runtime': 76.023113489151, 'val_acc_balanced': 0.5397664994851696, '_step': 26, 'epoch': 9, '_wandb': {'runtime': 75}, 'val_acc': 0.5378493102228511}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 2, 'freeze_encoder': True}",denim-sun-381
527,"{'epoch': 9, '_wandb': {'runtime': 101}, 'train_loss': 0.6950967907905579, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869, '_step': 46, 'val_acc': 0.5369649805447471, '_runtime': 101.32689666748048, 'val_loss': 0.6910391449928284, '_timestamp': 1686262684.0256076, 'val_acc_rec': 0.5369649805447471, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",vital-dragon-380
528,"{'train_loss': 0.6361835598945618, 'val_acc_rec_balanced': 0.5157715260017051, 'epoch': 9, '_wandb': {'runtime': 139}, 'val_loss': 0.7417570948600769, '_timestamp': 1686262475.6708107, 'val_acc_rec': 0.5408560311284046, 'val_acc_balanced': 0.5096918213925886, 'trainer/global_step': 1869, '_step': 46, 'val_acc': 0.5313052706048815, '_runtime': 139.39201259613037}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': False}",fanciful-totem-379
529,"{'val_acc_rec': 0.5369649805447471, 'val_acc_rec_balanced': 0.5023139690658872, 'epoch': 9, '_runtime': 103.99188446998596, '_timestamp': 1686262233.5640914, 'val_loss': 0.711550772190094, 'train_loss': 0.6867206692695618, 'val_acc_balanced': 0.499296951982374, 'trainer/global_step': 1869, '_step': 46, '_wandb': {'runtime': 103}, 'val_acc': 0.5337813937035727}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",upbeat-brook-378
530,"{'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, '_step': 46, 'epoch': 9, '_runtime': 97.66486740112305, '_timestamp': 1686262021.5655165, 'train_loss': 0.692678689956665, '_wandb': {'runtime': 97}, 'val_acc': 0.5369649805447471, 'val_loss': 0.691074788570404, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",jolly-butterfly-377
531,"{'_timestamp': 1686261802.1661031, 'val_acc_rec_balanced': 0.5, 'epoch': 9, '_runtime': 134.46516013145447, 'val_loss': 0.6910742521286011, 'train_loss': 0.6926788091659546, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869, '_step': 46, '_wandb': {'runtime': 134}, 'val_acc': 0.5369649805447471}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': False}",youthful-sky-376
532,"{'val_acc_rec_balanced': 0.5358360735598587, '_step': 46, 'epoch': 9, 'val_acc': 0.5116731517509727, '_timestamp': 1686261562.3720653, 'val_acc_rec': 0.5214007782101168, 'val_acc_balanced': 0.5305383022774327, 'trainer/global_step': 1869, '_wandb': {'runtime': 104}, '_runtime': 104.28926229476927, 'val_loss': 0.7007747292518616, 'train_loss': 0.6675536632537842}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",astral-disco-375
533,"{'val_acc_balanced': 0.5, 'trainer/global_step': 1869, '_step': 46, 'epoch': 9, '_wandb': {'runtime': 100}, 'val_acc': 0.5369649805447471, 'train_loss': 0.6926944851875305, '_runtime': 101.07083439826964, 'val_loss': 0.6910004615783691, '_timestamp': 1686261350.2614703, 'val_acc_rec': 0.5369649805447471, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",chocolate-dust-374
534,"{'_runtime': 135.10054421424866, 'val_loss': 0.6910011172294617, 'train_loss': 0.6926941275596619, 'val_acc_rec_balanced': 0.5, '_step': 46, 'epoch': 9, '_wandb': {'runtime': 134}, 'val_acc': 0.5369649805447471, '_timestamp': 1686261143.377926, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': False}",hearty-brook-373
535,"{'_step': 46, 'val_acc': 0.48585072515033606, '_runtime': 104.51238012313844, 'val_loss': 0.7188992500305176, 'train_loss': 0.6975281238555908, 'trainer/global_step': 1869, 'epoch': 9, '_wandb': {'runtime': 104}, '_timestamp': 1686260905.2132971, 'val_acc_rec': 0.4785992217898833, 'val_acc_balanced': 0.4996567797079306, 'val_acc_rec_balanced': 0.4942455242966752}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",vibrant-aardvark-372
536,"{'val_acc_balanced': 0.5, '_step': 46, 'epoch': 9, '_wandb': {'runtime': 101}, 'val_acc': 0.5369649805447471, '_runtime': 101.2803144454956, 'train_loss': 0.6926952600479126, 'val_acc_rec': 0.5369649805447471, 'val_acc_rec_balanced': 0.5, 'val_loss': 0.6909974813461304, '_timestamp': 1686260697.9866214, 'trainer/global_step': 1869}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",fresh-shape-371
537,"{'_timestamp': 1686260491.8490548, 'train_loss': 0.6926953196525574, 'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, '_runtime': 134.95142579078674, 'epoch': 9, '_wandb': {'runtime': 135}, 'val_acc': 0.5369649805447471, 'val_loss': 0.6909974813461304, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5, '_step': 46}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': False}",zany-donkey-370
538,"{'_wandb': {'runtime': 107}, '_timestamp': 1686260253.9054224, 'train_loss': 0.6938138604164124, 'trainer/global_step': 1869, '_step': 46, 'epoch': 9, 'val_acc': 0.5238769013088079, '_runtime': 107.7847135066986, 'val_loss': 0.7148293256759644, 'val_acc_rec': 0.5486381322957199, 'val_acc_balanced': 0.5339871126316139, 'val_acc_rec_balanced': 0.5484715625380587}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",flowing-yogurt-369
539,"{'val_acc_rec': 0.5369649805447471, 'val_acc_balanced': 0.5, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.5, 'epoch': 9, 'val_acc': 0.5369649805447471, '_timestamp': 1686260037.635331, 'train_loss': 0.6939694285392761, '_step': 46, '_wandb': {'runtime': 103}, '_runtime': 103.70097970962524, 'val_loss': 0.6909712553024292}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",ruby-valley-368
540,"{'epoch': 9, 'val_acc': 0.5316590024761231, '_timestamp': 1686259830.452734, 'train_loss': 0.6353899240493774, 'val_acc_balanced': 0.5052091983038275, 'trainer/global_step': 1869, 'val_acc_rec_balanced': 0.497229326513214, '_step': 46, '_runtime': 137.30391907691956, 'val_loss': 0.7438102960586548, 'val_acc_rec': 0.5252918287937743, '_wandb': {'runtime': 137}}","{'weights': 'random', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': False}",unique-night-367
541,"{'trainer/global_step': 1869, '_step': 46, 'epoch': 9, '_wandb': {'runtime': 109}, 'val_acc': 0.5005305978068624, '_runtime': 109.67437672615053, 'val_acc_rec': 0.5097276264591439, 'val_acc_balanced': 0.5193213649096002, 'val_loss': 0.7131699919700623, '_timestamp': 1686259590.459715, 'train_loss': 0.6536719799041748, 'val_acc_rec_balanced': 0.5232310315430521}","{'weights': 'eegclip', 'task_name': 'seizure', 'train_frac': 1, 'freeze_encoder': True}",deft-darkness-366
542,"{'val_acc': 0.4046692607003891, '_runtime': 59.08186411857605, 'val_loss': 1.0152662992477417, '_timestamp': 1686259376.2639692, 'val_acc_balanced': 0.5, 'trainer/global_step': 29, '_wandb': {'runtime': 58}, 'epoch': 9, 'val_acc_rec': 0.4046692607003891, 'val_acc_rec_balanced': 0.5, '_step': 9}","{'weights': 'random', 'task_name': 'epilep', 'train_frac': 50, 'freeze_encoder': True}",fearless-fire-365
543,"{'_runtime': 60.98386979103088, 'val_loss': 1.8930394649505615, '_timestamp': 1686259226.6332808, 'epoch': 9, 'val_acc': 0.4043155288291475, 'val_acc_rec': 0.4046692607003891, 'val_acc_balanced': 0.4988630650395357, 'trainer/global_step': 29, 'val_acc_rec_balanced': 0.5, '_step': 9, '_wandb': {'runtime': 60}}","{'weights': 'random', 'task_name': 'epilep', 'train_frac': 50, 'freeze_encoder': False}",dauntless-oath-364
544,"{'_runtime': 54.85683822631836, '_timestamp': 1686259079.3447332, 'val_acc_rec': 0.4046692607003891, 'val_acc_balanced': 0.4994229626582567, 'val_acc_rec_balanced': 0.5, '_step': 9, '_wandb': {'runtime': 54}, 'val_loss': 1.1036466360092163, 'trainer/global_step': 29, 'epoch': 9, 'val_acc': 0.4043155288291475}","{'weights': 'eegclip', 'task_name': 'epilep', 'train_frac': 50, 'freeze_encoder': True}",radiant-moon-363
545,"{'_step': 9, '_wandb': {'runtime': 57}, '_runtime': 58.38233065605163, 'trainer/global_step': 29, 'epoch': 9, 'val_acc': 0.4046692607003891, 'val_loss': 0.76560378074646, '_timestamp': 1686258936.0746646, 'val_acc_rec': 0.4046692607003891, 'val_acc_balanced': 0.5, 'val_acc_rec_balanced': 0.5}","{'weights': 'random', 'task_name': 'epilep', 'train_frac': 50, 'freeze_encoder': True}",dashing-cosmos-362
546,"{'val_acc': 0.4457021577644146, '_runtime': 58.02774262428284, 'trainer/global_step': 29, 'val_acc_rec_balanced': 0.5169054801407742, 'epoch': 9, '_wandb': {'runtime': 57}, 'val_loss': 1.0502971410751345, '_timestamp': 1686258790.9933827, 'val_acc_rec': 0.4357976653696498, 'val_acc_balanced': 0.5041578111431052, '_step': 9}","{'weights': 'random', 'task_name': 'epilep', 'train_frac': 50, 'freeze_encoder': False}",atomic-sea-361
547,"{'_step': 9, 'epoch': 9, '_wandb': {'runtime': 58}, 'val_acc': 0.4112133003183587, 'val_loss': 1.087169528007507, '_timestamp': 1686258645.6932402, 'val_acc_rec': 0.40077821011673154, 'trainer/global_step': 29, '_runtime': 59.29034209251404, 'val_acc_balanced': 0.4736519607843137, 'val_acc_rec_balanced': 0.46747737556561086}","{'weights': 'eegclip', 'task_name': 'epilep', 'train_frac': 50, 'freeze_encoder': True}",sweet-terrain-360
